system:index,area,class,co_mun,year,.geo
0_000100000000000001d2_0_0,28088.268363195824,0,4117255.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001d2_0_1,7120.5061930212205,39,4117255.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000027a_0_0,17229.13385800263,0,4203105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000027a_0_1,216.668363185174,39,4203105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000352_0_0,37605.66351692295,0,4217907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000352_0_1,1181.3110983681427,39,4217907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000230_0_0,14890.79204751717,0,4126652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000230_0_1,2158.505703481377,39,4126652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002b0_0_0,18253.569861482247,0,4206652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002b0_0_1,2303.7872294330577,39,4206652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000456_0_0,4459.262556546402,0,4311429.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000456_0_1,2319.2872414161748,39,4311429.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000011f_0_0,40506.28595661587,0,4101309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000011f_0_1,6400.829227971706,39,4101309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000038a_0_0,27914.15889441381,0,4301206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000038a_0_1,3640.458548099836,39,4301206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000032d_0_0,113843.45405141896,0,4215505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000032d_0_1,656.304711849342,39,4215505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000051b_0_0,15918.586566435584,0,4320602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000051b_0_1,818.4757968661029,39,4320602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000273_0_0,103650.36827302614,0,4202602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000273_0_1,1822.1534262621274,39,4202602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000036e_0_0,14319.595870465126,0,4219853.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000036e_0_1,4619.270508887439,39,4219853.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000392_0_0,21693.83460140409,0,4301701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000392_0_1,4287.206978544122,39,4301701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000043f_0_0,56552.973384960795,0,4310439.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000043f_0_1,3314.724617116855,39,4310439.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000036b_0_0,26282.500312394382,0,4219507.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000036b_0_1,11452.777398083148,39,4219507.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003e2_0_0,13671.296336305653,0,4305801.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003e2_0_1,6588.9886910842215,39,4305801.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000042a_0_0,10617.052060542857,0,4309258.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000042a_0_1,4062.569362794161,39,4309258.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000505_0_0,83244.93226295614,0,4319406.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000505_0_1,4047.228515901559,39,4319406.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000194_0_0,11786.42655903153,0,4111001.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000194_0_1,8921.740792238179,39,4111001.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000048c_0_0,12978.901521759586,0,4313425.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000048c_0_1,8828.844149973553,39,4313425.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c0_0_0,19331.657392350233,0,4315404.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c0_0_1,10889.02248254843,39,4315404.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001e4_0_0,23576.35275043601,0,4119103.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001e4_0_1,1865.6363202437506,39,4119103.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000041a_0_0,56098.394331003845,0,4308300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000041a_0_1,2189.8192608329987,39,4308300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000508_0_0,13505.542328392175,0,4319703.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000508_0_1,1879.2257494288103,39,4319703.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000531_0_0,12908.757950954845,0,4321634.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000531_0_1,1918.569747704966,39,4321634.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000054f_0_0,18296.132521236028,0,4323101.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000054f_0_1,984.4669233544652,39,4323101.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000300_0_0,35094.062736958535,0,4212106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000300_0_1,112.3826111307536,39,4212106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000400_0_0,4682.906691705326,0,4306924.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000400_0_1,2414.3762052132256,39,4306924.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000458_0_0,22897.034240017576,0,4311601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000458_0_1,1614.0561893578579,39,4311601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004ee_0_0,13762.125931320512,0,4318424.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004ee_0_1,3327.076072928573,39,4318424.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000419_0_0,13127.976970365151,0,4308250.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000419_0_1,3683.6219743048605,39,4308250.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000046b_0_0,10216.667310211884,0,4312302.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000046b_0_1,2800.3391018448906,39,4312302.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000047b_0_0,12104.454940494736,0,4312757.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000047b_0_1,2806.8220390836796,39,4312757.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003ea_0_0,30737.239793754645,0,4306007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003ea_0_1,5427.59527900323,39,4306007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000453_0_0,4971.890889252343,0,4311270.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000453_0_1,8866.590429599817,39,4311270.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001ea_0_0,22433.929647298726,0,4119509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001ea_0_1,242.0658308959956,39,4119509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000030f_0_0,6168.463603446744,0,4213153.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000030f_0_1,62.37371910060496,39,4213153.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000054b_0_0,28422.27604533195,0,4322806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000054b_0_1,469.349188237799,39,4322806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000286_0_0,19516.734513692907,0,4204004.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000286_0_1,180.7453402320779,39,4204004.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000035e_0_0,13091.349804250225,0,4218756.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000035e_0_1,202.72785102744896,39,4218756.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000551_0_0,10069.5929439214,0,4323309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000551_0_1,702.4749394977873,39,4323309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000556_0_0,11312.725623279046,0,4323606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000556_0_1,594.2794690774194,39,4323606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000117_0_0,19068.83408574733,0,4100301.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000117_0_1,122.2964285888669,39,4100301.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000030a_0_0,30434.266002510907,0,4212700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000030a_0_1,122.53426348549023,39,4212700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000338_0_0,16014.77928139214,0,4216008.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000338_0_1,88.62756138504312,39,4216008.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000509_0_0,8853.701268074656,0,4319711.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000509_0_1,352.4623802877657,39,4319711.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000288_0_0,20604.57832694382,0,4204152.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000288_0_1,189.36730668945359,39,4204152.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000029d_0_0,19567.500823655515,0,4205209.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000029d_0_1,1129.715815327699,39,4205209.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000428_0_0,21155.48611063817,0,4309159.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000428_0_1,566.1898089172628,39,4309159.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004a5_0_0,6369.360515466377,0,4314456.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004a5_0_1,435.37456496472066,39,4314456.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000051e_0_0,11323.717347463995,0,4320701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000051e_0_1,1462.1245921304044,39,4320701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000012f_0_0,121198.10284984879,0,4102901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000012f_0_1,205.38594827270515,39,4102901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000154_0_0,74444.78481717405,0,4105409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000154_0_1,21441.324300551063,39,4105409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000019c_0_0,58551.42086135021,0,4111803.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000019c_0_1,1635.2524008201588,39,4111803.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000394_0_0,38640.60398994362,0,4301800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000394_0_1,12979.340929658389,39,4301800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000437_0_0,21184.597821194504,0,4310009.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000437_0_1,39501.88265494207,39,4310009.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000047a_0_0,34112.75896193503,0,4312708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000047a_0_1,12707.062469449236,39,4312708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000544_0_0,176426.75591570177,0,4322509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000544_0_1,35902.10749216281,39,4322509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000012_0_0,14231.843002089612,0,3500402.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002b4_0_0,24703.610481002757,0,4206900.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002c6_0_0,28776.968732082274,0,4208203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002c6_0_1,1.119372625732422,39,4208203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003cb_0_0,22765.867967567985,0,4304804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003cb_0_1,74.61515283947513,39,4304804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000488_0_0,14870.740803562456,0,4313359.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000488_0_1,10.590533172607424,39,4313359.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004ad_0_0,22625.098595747255,0,4314704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004ad_0_1,379.1105534729992,39,4314704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002bf_0_0,24342.372562076205,0,4207700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002bf_0_1,353.80348361603427,39,4207700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000343_0_0,93204.27397153014,0,4216800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000343_0_1,1195.4153949864467,39,4216800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000304_0_0,57362.793672614636,0,4212270.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000304_0_1,4486.145002528361,39,4212270.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000484_0_0,25313.078474006135,0,4313102.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000484_0_1,5997.580572884574,39,4313102.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003b1_0_0,18234.342186896807,0,4303400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003b1_0_1,658.1959125017015,39,4303400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003d6_0_0,14247.30666993185,0,4305207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003d6_0_1,3487.5307529211836,39,4305207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000296_0_0,89816.15846242686,0,4204806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000296_0_1,4968.593003909695,39,4204806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000404_0_0,31029.946019750634,0,4307005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000404_0_1,11990.468870284898,39,4307005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000f3_0_0,30647.519572633788,0,3550605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000f3_0_1,1.6421579406738283,39,3550605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000011_0_0,47342.576921037224,0,3500303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000011_0_1,60.85695643920911,39,3500303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000018d_0_0,93237.00655793383,0,4110201.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000018d_0_1,302.19079893430165,39,4110201.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001c1_0_0,54063.89113129049,0,4115606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000001c1_0_1,9833.006594358128,39,4115606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002e1_0_0,114958.28925861116,0,4210100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002e1_0_1,25316.035882151875,39,4210100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000454_0_0,82324.67601457692,0,4311304.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000454_0_1,43889.268091035294,39,4311304.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004a2_0_0,12066.83039720482,0,4314308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004a2_0_1,29307.623356896744,39,4314308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004d1_0_0,24989.05234737401,0,4316451.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004d1_0_1,25697.354922705,39,4316451.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000002e_0_0,31699.751818309443,0,3506607.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000291_0_0,40232.32733117738,0,4204509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002d2_0_0,40484.87104098744,0,4209151.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002d2_0_1,2.242208422851563,39,4209151.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000361_0_0,101695.28818875455,0,4218905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000361_0_1,0.7914287841796875,39,4218905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004fc_0_0,25591.698107607375,0,4319000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004fc_0_1,0.7841875122070312,39,4319000.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000532_0_0,25072.193539091026,0,4321667.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002dc_0_0,18710.22961499547,0,4209854.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002dc_0_1,124.25010017276493,39,4209854.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000084_0_0,97477.22533994894,0,3523503.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000084_0_1,446.34016649780574,39,3523503.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000464_0_0,12332.834066832269,0,4312054.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000464_0_1,151.563890761167,39,4312054.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000048d_0_0,6922.195922217935,0,4313441.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000048d_0_1,593.8645322297625,39,4313441.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c8_0_0,7709.074925259986,0,4315909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c8_0_1,586.3219668486939,39,4315909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000277_0_0,29303.5472353815,0,4202875.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000277_0_1,4359.467519105598,39,4202875.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002d7_0_0,4777.547992457688,0,4209458.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002d7_0_1,1734.3785375825453,39,4209458.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000435_0_0,20608.427894931687,0,4309902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000435_0_1,9419.306976177835,39,4309902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000461_0_0,21982.343421542748,0,4311908.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000461_0_1,944.3804065704069,39,4311908.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000468_0_0,7390.533447209342,0,4312179.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000468_0_1,4049.6888083216686,39,4312179.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000a0_0_0,100073.5412969288,0,3529906.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000dd_0_0,27187.472005957174,0,3546009.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000506_0_0,11121.141895095785,0,4319505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002ca_0_0,32921.27676836451,0,4208500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002ca_0_1,713.3721621751746,39,4208500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000053b_0_0,19353.101416425714,0,4322152.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000053b_0_1,2422.7699473536627,39,4322152.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000292_0_0,64161.45792945559,0,4204558.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000292_0_1,885.4143529209521,39,4204558.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000399_0_0,60980.016336812434,0,4302006.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000399_0_1,3861.433517481212,39,4302006.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002e0_0_0,25713.398791170635,0,4210050.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002e0_0_1,224.6847896681854,39,4210050.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000a2_0_0,81144.38317857542,0,3530706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000a2_0_1,48.67593531494149,39,3530706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000b0_0_0,27562.978222217298,0,3534708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000b0_0_1,1986.923583636653,39,3534708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000231_0_0,35612.78636139312,0,4126678.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000231_0_1,11547.561280869108,39,4126678.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000052a_0_0,17578.493260632593,0,4321451.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0001000000000000052a_0_1,235.03176308308994,39,4321451.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000033_0_0,34756.15926181902,0,3507456.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000033_0_1,4.3008020141601575,39,3507456.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000ab_0_0,32584.719639793082,0,3532405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000000c0_0_0,38509.989306506206,0,3538600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000282_0_0,15225.530895476364,0,4203709.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002ae_0_0,26811.362719557987,0,4206504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002ae_0_1,1.4438677551269534,39,4206504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000319_0_0,29269.01092136717,0,4214003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000319_0_1,113.68202003300709,39,4214003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003a2_0_0,8829.737559225669,0,4302352.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003a2_0_1,0.7027004150390626,39,4302352.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000339_0_0,35013.92288172392,0,4216057.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00010000000000000339_0_1,51.066920587158194,39,4216057.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002da_0_0,92877.509271379,0,4209706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002da_0_1,1197.9052697561174,39,4209706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003fb_0_0,17217.658582314532,0,4306734.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000003fb_0_1,7891.922362352932,39,4306734.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c3_0_0,17758.228452186395,0,4315552.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004c3_0_1,5743.457210848779,39,4315552.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002dd_0_0,19681.68567575033,0,4209904.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000002dd_0_1,0.5583251831054687,39,4209904.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000004f8_0_0,117200.27125794554,0,4318622.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
