"";"co_mun";"nm_mun";"co_state";"nm_state";"area_plant";"area_harv";"prod_bean";"exp_bean";"exp_bean_d";"exp_oil";"exp_oil_d";"exp_cake";"exp_cake_d";"imp_bean";"imp_bean_d";"imp_oil";"imp_oil_d";"imp_cake";"imp_cake_d";"proc_fac";"proc_cap";"ref_fac";"ref_cap";"bot_cap";"population";"cattle";"cattle_milked";"buffalo";"horse";"pig";"pig_mother";"goat";"sheep";"chicken";"chicken_layer";"quail";"storage_cap"
"2347";3109451;"CABECEIRA GRANDE";31;"MG";8000;8000;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6774;47030;5100;171;750;1020;200;0;260;8200;2000;0;1062
"2348";3109501;"CABO VERDE";31;"MG";150;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14262;17900;6915;12;419;4060;406;45;307;135500;48834;0;804
"2349";3109600;"CACHOEIRA DA PRATA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3734;2838;803;155;42;715;188;21;67;11177;1070;0;0
"2350";3109709;"CACHOEIRA DE MINAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11481;21151;11223;10;770;11000;500;60;400;20000;7000;0;0
"2351";3109808;"CACHOEIRA DOURADA";31;"MG";7210;7000;21700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2628;11200;640;0;198;110;10;102;160;1600;600;0;33467
"2352";3109907;"CAETANÓPOLIS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10918;5320;958;0;389;652;147;0;115;3483;1108;34;0
"2353";3110004;"CAETÉ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43036;6180;1848;55;429;760;40;33;419;3703;1180;0;0
"2354";3110103;"CAIANA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5260;3345;1423;0;92;502;43;29;65;3212;1399;0;0
"2355";3110202;"CAJURI";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4135;2389;927;0;188;1320;188;96;90;179200;4565;0;0
"2356";3110301;"CALDAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14250;46890;12300;32;1000;5100;550;300;106;31800;14800;0;2760
"2357";3110400;"CAMACHO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3158;7815;1800;4;33;700;50;0;0;13000;9000;0;0
"2358";3110509;"CAMANDUCAIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21844;16724;5500;0;676;1775;210;70;470;14000;6800;0;0
"2359";3110608;"CAMBUÍ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28123;17348;5000;0;428;940;162;108;178;12150;5800;0;50
"2360";3110707;"CAMBUQUIRA";31;"MG";20;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12997;11654;3633;0;421;1760;160;0;608;75000;65000;0;10
"2361";3110806;"CAMPANÁRIO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3706;22850;3890;0;1200;2522;110;160;490;7148;2580;80;0
"2362";3110905;"CAMPANHA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16215;11386;3263;21;341;1520;120;14;60;21000;15000;0;70
"2363";3111002;"CAMPESTRE";31;"MG";120;120;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21340;23867;6000;58;1000;6300;900;65;75;50500;29500;0;0
"2364";3111101;"CAMPINA VERDE";31;"MG";1370;1370;3699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19959;347120;65000;435;4900;6800;950;80;1580;140000;63000;0;0
"2365";3111150;"CAMPO AZUL";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3821;17611;2212;0;1079;2332;326;395;150;14186;6488;0;0
"2366";3111200;"CAMPO BELO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53656;45100;8800;85;1020;815;90;45;95;14000;7800;0;1157
"2367";3111309;"CAMPO DO MEIO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11831;5806;2200;0;200;641;95;0;0;5000;2000;0;0
"2368";3111408;"CAMPO FLORIDO";31;"MG";12000;12000;36000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7444;69136;11580;328;1547;2270;193;85;761;119670;23290;0;5550
"2369";3111507;"CAMPOS ALTOS";31;"MG";3000;3000;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14964;24000;5000;850;800;200;30;0;600;7700;1500;0;3375
"2370";3111606;"CAMPOS GERAIS";31;"MG";100;100;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28683;27719;13000;33;5000;3000;300;130;220;37500;12500;500;7290
"2371";3111705;"CANAÃ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4729;5696;1781;0;177;3320;270;78;416;886000;6365;0;0
"2372";3111804;"CANÁPOLIS";31;"MG";4800;4800;11880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11882;49386;14910;9;961;8295;0;215;276;10150;3045;0;0
"2373";3111903;"CANA VERDE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5739;16400;2650;247;350;600;60;15;70;16500;7500;0;0
"2374";3112000;"CANDEIAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15066;38350;7300;76;1150;1200;100;65;130;31000;22000;0;0
"2375";3112059;"CANTAGALO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4406;8069;2550;0;450;500;150;45;30;11500;660;0;3400
"2376";3112109;"CAPARAÓ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5416;2120;737;0;41;198;29;10;16;1310;502;0;0
"2377";3112208;"CAPELA NOVA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4848;3522;1760;0;8;1030;150;0;0;9100;4300;0;0
"2378";3112307;"CAPELINHA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36740;17600;6300;0;640;1360;410;145;80;38400;11300;0;1702
"2379";3112406;"CAPETINGA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7222;15620;5835;30;310;852;167;13;35;67500;4370;0;1640
"2380";3112505;"CAPIM BRANCO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9382;7615;2150;0;580;400;40;35;460;1900;700;0;0
"2381";3112604;"CAPINÓPOLIS";31;"MG";26500;26500;82680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15961;40662;4100;11;852;8000;800;120;880;9000;3800;0;1356
"2382";3112653;"CAPITÃO ANDRADE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5221;26626;5900;0;600;1250;300;100;150;10000;2000;500;0
"2383";3112703;"CAPITÃO ENÉAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14894;58910;10624;0;2490;3100;516;735;654;32119;7066;160;0
"2384";3112802;"CAPITÓLIO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8535;20986;4197;44;758;3787;315;72;163;62145;12372;0;599
"2385";3112901;"CAPUTIRA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9349;4350;1750;0;400;1800;380;250;0;16000;5500;0;0
"2386";3113008;"CARAÍ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23340;22110;4630;13;461;2651;410;0;510;22930;7203;138;0
"2387";3113107;"CARANAÍBA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3341;4751;2310;9;112;340;70;0;0;2430;230;0;0
"2388";3113206;"CARANDAÍ";31;"MG";330;330;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24594;13682;5869;1;448;1179;283;1072;1043;4926;3301;0;0
"2389";3113305;"CARANGOLA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33358;15801;5799;10;256;833;97;79;15;9560;3920;30;0
"2390";3113404;"CARATINGA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89578;32645;13058;48;781;2018;260;58;287;108400;24000;0;1268
"2391";3113503;"CARBONITA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9467;4950;1650;0;480;760;200;38;40;19300;6400;0;0
"2392";3113602;"CAREAÇU";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6604;15319;4910;12;309;830;129;0;714;10134;4259;0;0
"2393";3113701;"CARLOS CHAGAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20214;298652;47858;357;7038;4008;361;516;5368;23736;7880;0;0
"2394";3113800;"CARMÉSIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2567;5437;1629;76;342;377;15;0;0;2479;997;0;0
"2395";3113909;"CARMO DA CACHOEIRA";31;"MG";800;800;1760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12249;14541;4525;5;893;980;90;30;37;6500;3500;0;5832
"2396";3114006;"CARMO DA MATA";31;"MG";0;0;0;0;0;0;0;1093,7;499832;0;0;0;0;0;0;0;0;0;0;0;11382;29500;9300;422;1420;6180;280;18;608;36800;14800;0;30
"2397";3114105;"CARMO DE MINAS";31;"MG";250;250;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14451;21047;6645;0;970;1190;90;56;120;15200;3200;0;4688
"2398";3114204;"CARMO DO CAJURU";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21294;31800;11380;168;618;4220;420;170;124;808800;286000;0;3640
"2399";3114303;"CARMO DO PARANAÍBA";31;"MG";300;300;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30695;119028;23059;54;2379;25321;2603;47;169;68925;36012;0;1991
"2400";3114402;"CARMO DO RIO CLARO";31;"MG";800;800;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21206;40573;15900;20;2000;3000;200;6;18;630000;30000;100;512
"2401";3114501;"CARMÓPOLIS DE MINAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18205;29102;9802;9;1102;3200;520;11;433;34000;19000;0;0
"2402";3114550;"CARNEIRINHO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9890;223100;46000;1950;3200;3600;800;110;1900;26500;11000;0;0
"2403";3114600;"CARRANCAS";31;"MG";600;600;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4081;20000;5630;0;200;1060;160;0;35;2000;1000;0;0
"2404";3114709;"CARVALHÓPOLIS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3502;4430;1480;0;480;2500;80;80;15;16000;7000;0;0
"2405";3114808;"CARVALHOS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4651;11904;5170;0;650;1850;510;150;260;8300;4100;0;0
"2406";3114907;"CASA GRANDE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2307;6050;3440;0;104;450;60;0;0;2200;850;0;0
"2407";3115003;"CASCALHO RICO";31;"MG";2200;2200;7700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2999;25967;5131;0;353;296;27;40;30;78442;19142;0;1069
"2408";3115102;"CÁSSIA";31;"MG";650;650;1677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17967;56930;22500;265;798;1326;230;72;263;293000;6750;0;4484
"2409";3115201;"CONCEIÇÃO DA BARRA DE MINAS";31;"MG";200;200;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4057;11003;5997;0;502;909;131;0;0;12090;6623;0;0
"2410";3115300;"CATAGUASES";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73232;29918;9436;2;1008;9756;992;136;51;143420;41685;0;0
"2411";3115359;"CATAS ALTAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5136;1890;396;0;109;50;13;0;18;1937;382;0;0
"2412";3115409;"CATAS ALTAS DA NORUEGA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3608;1523;670;0;37;640;70;0;0;3300;1100;0;0
"2413";3115458;"CATUJI";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6761;9260;2098;0;355;1870;462;0;168;14690;4060;30;0
"2414";3115474;"CATUTI";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5200;10450;1720;0;705;1180;330;125;118;13500;5000;0;0
"2415";3115508;"CAXAMBU";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22257;5543;1960;17;734;950;110;25;100;5500;3200;0;0
"2416";3115607;"CEDRO DO ABAETÉ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1227;10231;993;0;265;268;62;0;15;3105;1572;0;0
"2417";3115706;"CENTRAL DE MINAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7029;19188;6239;0;1920;571;70;150;210;6250;1312;0;0
"2418";3115805;"CENTRALINA";31;"MG";10000;10000;28000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10583;17560;5229;0;273;2315;231;0;628;34500;11500;0;1053
"2419";3115904;"CHÁCARA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2977;8742;1670;0;425;0;0;95;385;2053;970;0;0
"2420";3116001;"CHALÉ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5811;11500;3400;0;0;0;0;0;0;13500;4700;0;0
"2421";3116100;"CHAPADA DO NORTE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15638;5150;1720;0;750;2270;850;85;48;34500;11100;0;0
"2422";3116159;"CHAPADA GAÚCHA";31;"MG";23000;20500;27050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11972;23315;3078;0;555;2637;423;25;95;16555;7446;0;0
"2423";3116209;"CHIADOR";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2827;12060;3657;32;580;1410;110;92;42;6940;2890;0;0
"2424";3116308;"CIPOTÂNEA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6793;3039;1444;0;236;1250;166;0;0;5685;2989;0;0
"2425";3116407;"CLARAVAL";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4751;11500;4290;0;400;747;135;0;0;20015;4270;0;3283
"2426";3116506;"CLARO DOS POÇÕES";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7909;36831;6660;30;2290;1980;415;1000;625;44736;9582;100;0
"2427";3116605;"CLÁUDIO";31;"MG";0;0;0;0;0;0;0;534,352;340000;0;0;0;0;0;0;0;0;0;0;0;27321;35000;12000;60;1010;18512;812;75;206;61000;20000;0;0
"2428";3116704;"COIMBRA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7392;5189;1831;0;226;19410;1750;138;153;725000;15375;0;0
"2429";3116803;"COLUNA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9213;16585;6110;20;650;2300;250;150;130;10500;3500;150;0
"2430";3116902;"COMENDADOR GOMES";31;"MG";450;450;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3093;87869;20520;85;538;3554;1051;64;310;356000;105507;0;0
"2431";3117009;"COMERCINHO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8094;18276;7980;0;1231;641;233;21;246;2952;1384;0;0
"2432";3117108;"CONCEIÇÃO DA APARECIDA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10222;16821;6050;0;800;5000;500;40;80;15000;5000;200;1125
"2433";3117207;"CONCEIÇÃO DAS PEDRAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2840;6059;2717;0;230;1300;250;0;0;7000;3600;0;0
"2434";3117306;"CONCEIÇÃO DAS ALAGOAS";31;"MG";25000;25000;75000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25139;39222;9713;27;798;1305;169;34;358;185300;17300;0;810
"2435";3117405;"CONCEIÇÃO DE IPANEMA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4609;11747;4709;0;249;642;72;35;0;10600;3500;0;0
"2436";3117504;"CONCEIÇÃO DO MATO DENTRO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18273;31827;8190;347;2800;2100;120;120;300;15950;7650;0;0
"2437";3117603;"CONCEIÇÃO DO PARÁ";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;13900;4750;0;330;14540;215;0;430;625000;11000;0;796
"2438";3117702;"CONCEIÇÃO DO RIO VERDE";31;"MG";750;750;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13499;21678;6490;10;785;780;140;37;60;5870;2400;0;19202
"2439";3117801;"CONCEIÇÃO DOS OUROS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11048;12307;6398;0;350;2300;300;0;0;10000;4000;0;0
"2440";3117836;"CÔNEGO MARINHO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7464;14522;750;0;275;1400;140;170;111;17000;6000;0;0
"2441";3117876;"CONFINS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6336;910;220;0;650;0;0;0;0;0;0;0;0
"2442";3117900;"CONGONHAL";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11198;16381;4918;5;8;1575;136;0;0;16602;7696;0;0
"2443";3118007;"CONGONHAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51709;2684;1190;0;194;1250;350;0;0;370;130;0;0
"2444";3118106;"CONGONHAS DO NORTE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5103;4856;1281;0;680;1110;80;20;90;9550;3920;0;0
"2445";3118205;"CONQUISTA";31;"MG";8500;8500;25500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6824;24588;6198;0;424;1138;126;39;335;73560;8560;0;2930
"2446";3118304;"CONSELHEIRO LAFAIETE";31;"MG";0;0;0;0;0;0;0;2145,432;1079840;0;0;0;0;0;0;0;0;0;0;0;123275;13785;6700;0;1109;1830;350;20;13;5600;1300;0;0
"2447";3118403;"CONSELHEIRO PENA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23032;80394;17726;49;2805;3012;386;432;686;19271;6263;0;0
"2448";3118502;"CONSOLAÇÃO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1785;7967;1800;0;218;268;52;0;0;3850;1600;0;0
"2449";3118601;"CONTAGEM";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637961;1540;610;0;630;0;0;40;58;0;0;0;18900
"2450";3118700;"COQUEIRAL";31;"MG";250;250;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9492;14760;5674;0;690;730;50;12;45;6300;3100;0;0
"2451";3118809;"CORAÇÃO DE JESUS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26889;76349;14892;0;5112;7170;1430;885;1210;161785;35593;160;0
"2452";3118908;"CORDISBURGO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8963;33233;6800;360;2530;5000;1000;51;200;444401;8000;0;0
"2453";3119005;"CORDISLÂNDIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3556;10105;3363;2;323;167;32;0;158;4700;2050;0;0
"2454";3119104;"CORINTO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24484;74029;34363;0;725;620;95;106;232;54720;37914;0;0
"2455";3119203;"COROACI";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10453;18527;5176;0;600;1180;120;75;60;12000;5200;0;0
"2456";3119302;"COROMANDEL";31;"MG";43000;43000;139320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28398;129456;28630;82;2750;58179;2320;25;550;54050;24100;0;50000
"2457";3119401;"CORONEL FABRICIANO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108302;1296;309;0;118;285;58;42;0;3612;915;0;0
"2458";3119500;"CORONEL MURTA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9387;13817;2568;0;809;1032;208;370;135;6180;1355;0;0
"2459";3119609;"CORONEL PACHECO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3093;10320;3263;0;223;1480;156;223;191;13190;5736;0;0
"2460";3119708;"CORONEL XAVIER CHAVES";31;"MG";140;140;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3429;4855;1720;0;162;1152;142;0;0;7527;5070;0;0
"2461";3119807;"CÓRREGO DANTA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3426;30304;6119;1077;950;3800;650;0;0;30000;9300;0;0
"2462";3119906;"CÓRREGO DO BOM JESUS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3819;7816;2300;0;305;1130;139;33;0;7500;3400;0;0
"2463";3119955;"CÓRREGO FUNDO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6110;4943;1310;23;226;2000;170;0;0;17800;7500;0;0
"2464";3120003;"CÓRREGO NOVO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3100;10845;3338;98;220;548;60;0;30;7480;1550;0;0
"2465";3120102;"COUTO DE MAGALHÃES DE MINAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4377;2996;1161;0;53;896;128;0;18;16560;2070;0;0
"2466";3120151;"CRISÓLITA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6408;71886;15772;381;2526;2684;378;218;1030;17102;3480;0;0
"2467";3120201;"CRISTAIS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12046;33870;7350;20;850;1350;130;30;35;26000;13500;0;2983
"2468";3120300;"CRISTÁLIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5976;5441;950;0;415;1550;315;115;135;38970;8473;100;0
"2469";3120409;"CRISTIANO OTONI";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5182;7425;3450;0;58;300;70;0;84;47750;950;0;0
"2470";3120508;"CRISTINA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10486;22153;5826;39;400;1130;130;50;200;13800;2800;0;0
"2471";3120607;"CRUCILÂNDIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4966;8814;3514;0;112;1900;170;0;49;14000;6800;0;0
"2472";3120706;"CRUZEIRO DA FORTALEZA";31;"MG";1730;1730;4671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4103;24070;5900;0;280;1200;100;8;0;9300;4200;0;0
"2473";3120805;"CRUZÍLIA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15227;23587;8200;0;2310;1300;135;0;0;12600;2550;0;0
"2474";3120839;"CUPARAQUE";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4895;16497;3398;0;497;365;49;123;185;3715;1493;0;0
"2475";3120870;"CURRAL DE DENTRO";31;"MG";0;0;0;0;0;0;0;66,922;38374;0;0;0;0;0;0;0;0;0;0;0;7345;9415;2258;0;132;578;213;33;690;4286;1986;0;0
"2476";3120904;"CURVELO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77824;110542;51290;301;3076;17153;1610;41;554;44300;19493;0;2875
"2477";3121001;"DATAS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5409;2569;652;2;86;161;23;14;0;37800;4750;0;0
"2478";3121100;"DELFIM MOREIRA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8197;13507;8259;25;720;2000;600;50;70;39000;19000;0;0
"2479";3121209;"DELFINÓPOLIS";31;"MG";3800;3800;11324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7096;38320;14300;82;1178;2596;380;0;390;41480;9620;0;0
"2480";3121258;"DELTA";31;"MG";950;950;2679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9053;4231;682;0;107;480;49;29;39;138970;67890;58390;13608
"2481";3121308;"DESCOBERTO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4968;11272;3831;0;384;1710;234;82;344;32480;6504;310;0
"2482";3121407;"DESTERRO DE ENTRE RIOS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7259;12649;6380;0;68;1600;270;0;0;17900;6400;0;0
"2483";3121506;"DESTERRO DO MELO";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3060;7900;2363;0;139;709;196;0;0;3573;2075;0;0
"2484";3121605;"DIAMANTINA";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47647;16665;6071;1;125;1050;150;1;1;53200;6650;0;0
"2485";3121704;"DIOGO DE VASCONCELOS";31;"MG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3935;5098;2200;0;102;350;30;0;0;1600;500;0;0
